code_muni,pct_acum
5103858,71.15
4209300,71.22
3152006,71.29
5217104,71.36
4302154,71.42
5208152,71.49
3503109,71.56
3519253,71.62
4307401,71.69
5100607,71.75
3126109,71.82
4104105,71.89
5002407,71.95
4100400,72.02
4212007,72.08
2201903,72.15
4106571,72.21
3151503,72.27
3502200,72.33
2305803,72.4
4205308,72.46
3154457,72.52
4121752,72.58
2908101,72.65
5106455,72.71
2305605,72.77
3153004,72.83
5005400,72.89
3104007,72.95
5103700,73.01
4103024,73.07
5107859,73.13
3150307,73.19
4208104,73.25
4118600,73.3
4203402,73.36
3523800,73.42
5214838,73.48
4117057,73.54
2930154,73.59
3143104,73.65
5220702,73.71
1720655,73.77
3136306,73.82
1506708,73.88
3170107,73.94
3164209,73.99
3536109,74.05
1713601,74.1
3500550,74.16
2413359,74.21
4127601,74.27
3169307,74.32
4109757,74.38
3152709,74.43
4317806,74.49
3537404,74.54
5108600,74.6
4119004,74.65
4313706,74.7
5209952,74.76
2304103,74.81
4204178,74.86
2607307,74.91
2912202,74.96
2202091,75.02
2313302,75.07
4110201,75.12
4205605,75.17
1703909,75.22
4124004,75.27
5106802,75.32
4212205,75.37
2109502,75.42
4207908,75.47
3507506,75.52
2310308,75.56
4103958,75.61
3138708,75.66
5211701,75.71
4118709,75.76
2202703,75.8
4210308,75.85
2302404,75.9
5101803,75.94
3155603,75.99
3522307,76.04
3152907,76.09
3538808,76.13
4126652,76.18
3155504,76.23
2308500,76.27
3116704,76.32
4100202,76.36
3546405,76.41
3530508,76.45
5101852,76.5
3164308,76.54
4305900,76.59
1508035,76.63
2605301,76.68
2304707,76.72
3510005,76.76
4125407,76.81
4115739,76.85
5200134,76.9
3134509,76.94
2919801,76.98
2305001,77.03
3124005,77.07
2601102,77.11
2609907,77.16
4111258,77.2
3144607,77.24
4310009,77.28
2308708,77.32
4128633,77.37
3123908,77.41
4117602,77.45
3118809,77.49
3138203,77.53
1706100,77.57
1712504,77.61
2918100,77.65
3154903,77.7
3523008,77.74
3117306,77.78
1502301,77.82
2310506,77.86
5001243,77.9
3107109,77.94
3530706,77.97
1703842,78.01
3129608,78.05
2208908,78.09
3123601,78.13
3162104,78.17
5203575,78.21
3116159,78.25
2206506,78.29
2920205,78.33
4323101,78.36
3124203,78.4
2303006,78.44
3111309,78.48
3168101,78.52
2929701,78.55
3114303,78.59
2709103,78.63
2928208,78.67
4204202,78.7
2307601,78.74
4127809,78.78
4117271,78.82
3556404,78.85
2200251,78.89
4122206,78.93
2310407,78.96
3500204,79
2311231,79.03
1100015,79.07
4205555,79.11
3544202,79.14
4219705,79.18
2311405,79.21
3537909,79.25
2209203,79.28
3143500,79.32
3110301,79.35
2205706,79.39
2305506,79.42
1716505,79.46
3111002,79.49
3145307,79.53
4209706,79.56
4119103,79.6
3111408,79.63
2929057,79.67
1400159,79.7
2312700,79.73
1504802,79.77
2313005,79.8
3144508,79.84
4114302,79.87
3527256,79.9
5211008,79.94
3551207,79.97
5106257,80
5207402,80.04
2608404,80.07
2305407,80.1
4214201,80.14
3102803,80.17
3509452,80.2
3169356,80.23
2110658,80.27
3165305,80.3
2204402,80.33
2700201,80.37
5106281,80.4
2905909,80.43
2906808,80.46
3150802,80.5
4306429,80.53
2312304,80.56
3132107,80.59
4102505,80.62
3520509,80.66
2610301,80.69
2100501,80.72
2211209,80.75
3130804,80.78
3510708,80.81
2310951,80.85
5205497,80.88
2106102,80.91
3101201,80.94
4120101,80.97
1720978,81
3105608,81.03
2301208,81.07
2204303,81.1
2311306,81.13
5221551,81.16
5215702,81.19
4103057,81.22
1508050,81.25
3524006,81.28
2309409,81.31
4112900,81.34
5215652,81.37
5002902,81.4
3153103,81.43
5217708,81.46
1400050,81.49
3140506,81.52
3142809,81.55
2300408,81.58
5007554,81.6
2313401,81.63
3107406,81.66
2922102,81.69
3111804,81.72
4100301,81.75
5106182,81.78
2605608,81.81
2606002,81.83
2312007,81.86
2308401,81.89
3121209,81.92
5219456,81.95
5007695,81.97
2302503,82
2602100,82.03
2907806,82.06
5005707,82.09
4215000,82.11
4116802,82.14
5219753,82.17
5214051,82.19
2312908,82.22
2902807,82.25
4102901,82.28
2305308,82.3
4113734,82.33
5216304,82.36
3164704,82.38
2306900,82.41
1503457,82.44
3130309,82.46
2909604,82.49
5221700,82.52
5103908,82.54
4216909,82.57
3151602,82.6
4117800,82.62
5209101,82.65
1700707,82.68
5006606,82.7
2910750,82.73
5007109,82.75
4111506,82.78
5005103,82.81
3152808,82.83
4125506,82.86
3546306,82.88
5222054,82.91
3512100,82.94
4321956,82.96
3159803,82.99
2603702,83.01
5205802,83.04
4127957,83.06
2307635,83.09
4311429,83.11
3554201,83.14
2603900,83.16
1701101,83.19
4107124,83.21
5219506,83.24
4201000,83.26
2310258,83.29
2919504,83.31
2606507,83.34
2308351,83.36
5004700,83.39
3139409,83.41
2109700,83.44
3115805,83.46
3545407,83.48
3120201,83.51
3162948,83.53
3131604,83.56
5104609,83.58
5108204,83.6
3519709,83.63
4301206,83.65
5218508,83.67
3102100,83.7
2613602,83.72
1713205,83.75
2202307,83.77
2201919,83.79
3144375,83.82
4320206,83.84
4120705,83.86
2928109,83.88
5107198,83.91
2311108,83.93
2600500,83.95
3112000,83.98
3152303,84
4202131,84.02
2204352,84.04
2313609,84.07
2612307,84.09
2311801,84.11
2925907,84.13
2304236,84.16
4205001,84.18
5220264,84.2
3135209,84.22
4113254,84.25
3102001,84.27
2913705,84.29
2300200,84.31
3150505,84.34
2302602,84.36
4311304,84.38
2302305,84.4
5000203,84.42
2931905,84.45
3135605,84.47
3139003,84.49
4312708,84.51
4104253,84.53
2314102,84.56
3519907,84.58
2205201,84.6
5200308,84.62
