code_muni,pct_acum
3500758,98.23
5102850,98.24
5004809,98.24
3170800,98.24
1508050,98.25
2106359,98.25
3538907,98.26
4212239,98.26
3541604,98.27
4313011,98.27
3507506,98.28
5100805,98.28
1716109,98.29
1200179,98.29
4204301,98.3
1502772,98.3
3112000,98.3
2205607,98.31
3528601,98.31
4321329,98.32
2104206,98.32
3541208,98.33
5001003,98.33
4211058,98.34
5210307,98.34
3519600,98.34
3503000,98.35
3138203,98.35
3544608,98.36
4309050,98.36
3541653,98.37
3524204,98.37
5219100,98.37
3547601,98.38
4306767,98.38
2107902,98.39
1703008,98.39
4312104,98.4
2110906,98.4
4322855,98.4
4318440,98.41
3556404,98.41
4306502,98.42
5208400,98.42
3153004,98.43
3133501,98.43
4305355,98.43
4107652,98.44
4320701,98.44
4105904,98.45
5213087,98.45
4202438,98.45
3556800,98.46
3144508,98.46
5208707,98.47
2103307,98.47
3170529,98.47
2110708,98.48
1101484,98.48
3523008,98.49
3537404,98.49
3502705,98.5
3553401,98.5
4217550,98.5
3533007,98.51
3122470,98.51
3134806,98.52
3551108,98.52
5219902,98.52
5204201,98.53
3553708,98.53
5209903,98.54
4301875,98.54
4212056,98.54
1600709,98.55
3112406,98.55
3508207,98.56
2111573,98.56
2110609,98.56
4200309,98.57
3554706,98.57
3547007,98.57
4215752,98.58
3554409,98.58
4107256,98.59
3528007,98.59
2912202,98.59
3102001,98.6
4322558,98.6
3133402,98.61
5219753,98.61
3102803,98.61
3506706,98.62
3527603,98.62
4206603,98.62
1600253,98.63
1200401,98.63
3542008,98.64
3132107,98.64
3541703,98.64
1711506,98.65
3138625,98.65
4314704,98.65
5212907,98.66
5106315,98.66
1716653,98.66
3161304,98.67
4126900,98.67
4116406,98.68
3523503,98.68
4204608,98.68
3547908,98.69
5218391,98.69
4300638,98.69
4300307,98.7
5221577,98.7
3532603,98.7
3528304,98.71
4301859,98.71
3162104,98.71
5207501,98.72
4315800,98.72
3159209,98.72
4205175,98.73
2208551,98.73
5210901,98.74
3552700,98.74
5205307,98.74
3505203,98.75
1505551,98.75
2208700,98.75
4302204,98.76
1100148,98.76
4118303,98.76
5101209,98.77
3508801,98.77
3120805,98.77
4218855,98.78
1100098,98.78
3116605,98.78
4212700,98.79
3546306,98.79
2210979,98.79
4315172,98.8
4318051,98.8
3518602,98.8
4100905,98.81
1508084,98.81
4313508,98.81
4112603,98.82
3510153,98.82
4301404,98.82
3506409,98.83
3554300,98.83
3104304,98.83
4301925,98.84
3127909,98.84
5216809,98.84
4207858,98.84
3525607,98.85
3150307,98.85
3135050,98.85
5105622,98.86
5211404,98.86
3158300,98.86
4308003,98.87
3555000,98.87
1200450,98.87
3549706,98.88
3502903,98.88
3500709,98.88
1300904,98.89
2307601,98.89
3142601,98.89
3114105,98.89
3511003,98.9
3523800,98.9
5201801,98.9
3152006,98.91
4312450,98.91
4214508,98.91
2104073,98.92
1704600,98.92
1101609,98.92
4302451,98.93
4321493,98.93
1508407,98.93
4318499,98.93
2110401,98.94
3518404,98.94
5105176,98.94
3501202,98.95
3160801,98.95
4125555,98.95
3552106,98.95
5213509,98.96
1718006,98.96
5101258,98.96
1100015,98.97
3549102,98.97
1713957,98.97
3554607,98.98
3520905,98.98
4307807,98.98
4110409,98.98
4312005,98.99
3547403,98.99
4302055,98.99
4320354,99
3516853,99
5215801,99
1722081,99
3536307,99.01
4215802,99.01
4300505,99.01
3122405,99.02
3504107,99.02
3503406,99.02
5004403,99.02
2207751,99.03
5104500,99.03
4219176,99.03
4209003,99.03
3532504,99.04
4311239,99.04
4300901,99.04
1300706,99.05
3540804,99.05
3517505,99.05
3535101,99.05
3512001,99.06
3545308,99.06
