code_muni,pct_acum
4121257,90.14
4101309,90.19
4103008,90.24
4104105,90.28
4113106,90.33
4212908,90.38
4217303,90.43
4214201,90.48
4101101,90.52
3104007,90.57
4306072,90.62
4318424,90.66
4307559,90.71
4314605,90.76
4107850,90.8
4301701,90.85
4302378,90.89
4123824,90.94
4205001,90.99
3530706,91.03
4320602,91.07
5220603,91.12
4107546,91.16
4108551,91.21
4115358,91.25
4116604,91.29
4219705,91.34
4312674,91.38
3101607,91.42
4122909,91.46
4300661,91.51
4309126,91.55
4118600,91.59
3137403,91.63
4112207,91.67
4316907,91.72
4314464,91.76
4313102,91.8
4310504,91.84
5003702,91.88
4318457,91.92
4203402,91.96
4126256,92
3509452,92.04
4115309,92.08
4112751,92.12
3134509,92.16
4322343,92.2
3102803,92.24
4308250,92.28
4301958,92.32
4107124,92.36
3166808,92.4
4321469,92.44
4313607,92.48
4126652,92.51
4207759,92.55
4216909,92.59
3502200,92.63
4312955,92.67
4206405,92.71
4304952,92.74
4305157,92.78
4107157,92.82
4102505,92.86
4303707,92.89
4309407,92.93
4122305,92.97
4217550,93
4306924,93.04
4122701,93.08
3153400,93.11
4315909,93.15
4126405,93.19
4107009,93.22
4202578,93.26
4315321,93.29
4313466,93.33
3551207,93.36
3130705,93.4
4115804,93.43
4309951,93.47
3162005,93.5
4207684,93.54
4104204,93.57
4322186,93.6
4218301,93.64
3554201,93.67
4319307,93.7
4307450,93.74
4300034,93.77
3503109,93.8
4308052,93.84
4212106,93.87
4319406,93.9
4122800,93.94
4301602,93.97
4313011,94
2917359,94.03
4118709,94.07
4204905,94.1
5000906,94.13
5200605,94.16
4210902,94.19
4114609,94.23
4112306,94.26
4112959,94.29
4122651,94.32
4321634,94.35
4312138,94.38
3538808,94.41
4311429,94.45
4322152,94.48
4110078,94.51
4206652,94.54
4205506,94.57
4304853,94.6
5005400,94.63
4315008,94.66
4322608,94.69
4218855,94.72
4117453,94.74
4107504,94.77
4116950,94.8
5214606,94.83
4112801,94.86
4211652,94.89
4309654,94.92
4122008,94.94
3138708,94.97
4303400,95
4311254,95.02
4306205,95.05
2903201,95.08
4309902,95.1
4314456,95.13
4312252,95.16
4111704,95.18
4128401,95.21
4110052,95.23
4303558,95.26
3163904,95.28
3169406,95.31
4104253,95.34
4312757,95.36
3162104,95.39
4300901,95.41
4314506,95.43
4323705,95.46
5207907,95.48
4209300,95.51
4217907,95.53
4123105,95.56
4308854,95.58
4106555,95.61
3165305,95.63
4113254,95.65
4125704,95.68
4310439,95.7
4101051,95.73
4113908,95.75
4315057,95.77
4302055,95.8
4204301,95.82
4318499,95.84
2912202,95.86
4111902,95.89
4217956,95.91
3543501,95.93
4319703,95.95
4108957,95.97
3507506,96
5002407,96.02
4302204,96.04
4209458,96.06
4123501,96.08
3103504,96.1
5218805,96.12
4207650,96.15
4304200,96.17
4314787,96.19
3111507,96.21
5007703,96.23
4216701,96.25
